id,name,password,curfoudrisingamount,closedfoundrisingamount,fund_balance,income_history,outcome_history,volunteer_amount
782,Swaniawski LLC,UhAa966jE,1,0,"$879,067.68","$879,067.68",$0.00,60
751,Beier Inc,qInRXQ4jZ,1,0,"$8,225,874.75","$8,225,874.75",$0.00,26
745,"Murphy, O'Reilly and Kutch",ZU6hpXp1,1,0,"$8,961,386.46","$8,961,386.46",$0.00,5
778,"Adams, Wiegand and Haag",Tt6BYwHDG,2,0,"$6,964,247.75","$6,964,247.75",$0.00,55
862,"Schulist, Pfeffer and Toy",sk8mcJ,0,0,"$5,489,070.08","$5,489,070.08",$0.00,23
764,Feeney-Quigley,BmlXxz5NlW,1,0,"$899,123.96","$899,123.96",$0.00,51
758,Schultz Group,dsdBQSCwmp,1,0,"$5,149,088.36","$5,149,088.36",$0.00,18
886,"Stoltenberg, Ferry and McCullough",7BKLlKiXR,0,0,"$4,343,882.14","$4,343,882.14",$0.00,11
825,Crist-Vandervort,S3m0IGS,1,0,"$8,718,516.72","$8,718,516.72",$0.00,54
861,Emmerich-Rempel,BaAn11DZucJ,0,0,"$7,471,406.96","$7,471,406.96",$0.00,82
790,Gislason and Sons,jgCFdaTa8,1,0,"$2,214,890.54","$2,214,890.54",$0.00,89
798,Rice-Heller,aQk5jlmBjr,1,0,"$7,790,881.48","$7,790,881.48",$0.00,82
826,"Aufderhar, Keebler and Bartell",a3eRHoYK34,4,0,"$4,471,296.40","$4,471,296.40",$0.00,82
780,"Maggio, Zulauf and Ruecker",4a90mC,2,0,"$5,794,729.39","$5,794,729.39",$0.00,18
872,"Leuschke, Gerlach and Erdman",h0zmUL3Pqbx,0,0,"$3,907,659.23","$3,907,659.23",$0.00,40
846,"Nienow, O'Hara and Kautzer",EPaEGVVw27,0,0,"$3,119,200.35","$3,119,200.35",$0.00,43
741,Watsica-Dickens,jD8lYgO0G,1,0,"$3,280,553.40","$3,280,553.40",$0.00,45
759,Zieme and Sons,ovs26RUb7UNO,1,0,"$2,864,779.27","$2,864,779.27",$0.00,26
824,"Hansen, Runolfsson and Jast",wIAVRl0F1zDw,2,0,"$5,437,574.27","$5,437,574.27",$0.00,64
816,Roberts-Tremblay,j3qrsRM2BtNf,1,0,"$4,113,586.20","$4,113,586.20",$0.00,32
827,Runte Inc,uPQndpYm3A,0,0,"$3,665,644.03","$3,665,644.03",$0.00,54
797,"Padberg, Gislason and Langworth",Yuv2Jeo2v1kR,1,0,"$8,400,576.23","$8,400,576.23",$0.00,22
840,Gusikowski-Renner,UNukHopWw,2,0,"$5,022,203.77","$5,022,203.77",$0.00,76
870,"O'Kon, Block and Altenwerth",NVRpiGSLmyfS,1,0,"$2,553,816.59","$2,553,816.59",$0.00,5
858,"Berge, Goodwin and Raynor",aHO0qVha,2,0,"$6,218,206.14","$6,218,206.14",$0.00,27
863,Jacobs-Moore,2RQgmC7IfJ,1,0,"$7,077,403.96","$7,077,403.96",$0.00,46
994,"Pacocha, Padberg and Bradtke",h8HuRDDY3akw,0,0,"$8,162,344.90","$8,162,344.90",$0.00,95
945,"Von, Boehm and Senger",ku9hz2HNif,0,0,"$921,166.96","$921,166.96",$0.00,27
934,Murray Inc,8GbHh6JnAmpa,0,0,"$2,528,530.54","$2,528,530.54",$0.00,7
884,Schinner and Sons,ECAqyhPRMf,2,0,"$673,263.66","$673,263.66",$0.00,35
838,"Little, Reilly and Beier",ZLJfBqCg,2,0,"$8,128,737.09","$8,128,737.09",$0.00,97
875,Turcotte-Becker,FAKvDUDkmn,1,0,"$5,728,992.13","$5,728,992.13",$0.00,65
892,Mertz Inc,YlKqn8dq,1,0,"$4,877,820.25","$4,877,820.25",$0.00,95
879,Abernathy-Larkin,pGeTf6,1,0,"$1,458,063.74","$1,458,063.74",$0.00,20
902,"Armstrong, Feil and Collins",XBZuVb,0,0,"$8,512,667.00","$8,512,667.00",$0.00,92
198,"Turner, Simonis and Abbott",7VIb6gk0d,2,0,"$4,094,375.45","$4,094,375.45",$0.00,96
943,"Rogahn, Crona and Stracke",CtvVXh,0,0,"$1,610,008.05","$1,610,008.05",$0.00,34
881,Schroeder and Sons,1CXebtYTC,1,0,"$7,584,056.86","$7,584,056.86",$0.00,24
885,Bogisich Inc,cVXtUKJvaHM,1,0,"$5,611,450.64","$5,611,450.64",$0.00,88
837,"Berge, Nienow and Klocko",4pK3TgwpZ,2,0,"$6,656,557.51","$6,656,557.51",$0.00,71
949,Legros and Sons,CoRVZOTDmi,0,0,"$8,345,384.34","$8,345,384.34",$0.00,76
16,"Rath, Kassulke and Kozey",7EvBbTtzYbk,3,0,"$1,181,042.82","$1,181,042.82",$0.00,25
991,McLaughlin-Gottlieb,YaRiSm,0,0,"$4,141,826.70","$4,141,826.70",$0.00,16
829,"Rice, Yundt and Bailey",fgV2nE1qcOUk,1,0,"$3,411,242.62","$3,411,242.62",$0.00,67
843,"Torphy, Metz and Torp",lTfvQrgx7Dfw,2,0,"$3,576,801.47","$3,576,801.47",$0.00,26
130,Hilpert-MacGyver,z2wElv,1,0,"$8,686,904.71","$8,686,904.71",$0.00,66
97,"Stokes, Ondricka and Powlowski",P9YHxJ8W,3,0,"$3,964,417.86","$3,964,417.86",$0.00,89
362,"Barton, McCullough and Johnston",IN0USqZwVD,1,0,"$725,918.78","$725,918.78",$0.00,1
955,"Treutel, Stark and Grant",4dtPHVB2,0,0,"$8,412,483.89","$8,412,483.89",$0.00,91
410,"Stanton, Bechtelar and Runte",cHWZI2K33L2,2,0,"$1,195,905.72","$1,195,905.72",$0.00,15
830,Glover Group,noomQzOuw,4,0,"$4,105,680.87","$4,105,680.87",$0.00,25
268,Schamberger-Lueilwitz,t6YY8q9,1,0,"$5,154,108.37","$5,154,108.37",$0.00,89
993,Murray LLC,3fn39gO3D7t,0,0,"$8,180,673.08","$8,180,673.08",$0.00,26
950,Heidenreich LLC,irPQIuXjn,0,0,"$4,544,823.26","$4,544,823.26",$0.00,36
173,"Halvorson, Grady and Swaniawski",BpJz4U,2,0,"$4,412,357.67","$4,412,357.67",$0.00,75
292,"Kozey, Barton and Cartwright",CXWnhkQZu,1,0,"$892,150.04","$892,150.04",$0.00,48
189,"Treutel, Bruen and Erdman",DbqT9N8IYI,1,0,"$5,104,577.46","$5,104,577.46",$0.00,51
841,Dooley Inc,EGShb9,1,0,"$5,607,799.79","$5,607,799.79",$0.00,63
857,Labadie-Herman,Tv1mH9,2,0,"$1,868,998.04","$1,868,998.04",$0.00,54
834,Nitzsche and Sons,stDPQ84SXW,1,0,"$6,040,457.01","$6,040,457.01",$0.00,19
110,"Ward, Goodwin and Rutherford",wuGXQc,1,0,"$2,665,180.30","$2,665,180.30",$0.00,14
889,Towne-Schmeler,FeDDwgJtX,1,0,"$4,427,528.53","$4,427,528.53",$0.00,58
897,Hammes-Heidenreich,K3SBhPSAOzQx,0,0,"$7,913,367.28","$7,913,367.28",$0.00,35
896,"Reichel, Corkery and Cormier",586bFfNwqXFi,0,0,"$1,536,081.29","$1,536,081.29",$0.00,86
424,"Luettgen, Okuneva and Carroll",Iw1ZrTUW,4,0,"$7,234,625.16","$7,234,625.16",$0.00,10
895,Kiehn-Prosacco,RgFjxGjB,0,0,"$8,867,322.58","$8,867,322.58",$0.00,15
882,Leffler-Hyatt,6stQQibfk,4,0,"$1,061,928.70","$1,061,928.70",$0.00,75
869,Harber Inc,OzMgmj,1,0,"$8,930,962.72","$8,930,962.72",$0.00,74
1000,"Gutkowski, Reinger and Rippin",Z3A9zEFHxCHx,0,0,"$2,620,004.43","$2,620,004.43",$0.00,60
842,"Reichert, Brown and Bergnaum",yuOrHq,1,0,"$3,968,103.86","$3,968,103.86",$0.00,78
933,Koss and Sons,hUkPzV1a,0,0,"$8,777,427.90","$8,777,427.90",$0.00,10
901,Bailey Group,hLrFdiV,0,0,"$8,121,713.81","$8,121,713.81",$0.00,34
887,Schmeler-Fadel,98UsqeHudfNo,1,0,"$7,802,702.84","$7,802,702.84",$0.00,83
997,Runolfsdottir-Kemmer,xzRTwSbW,0,0,"$7,695,593.92","$7,695,593.92",$0.00,58
852,Crooks and Sons,d9ZCguhcEaHQ,2,0,"$2,422,490.53","$2,422,490.53",$0.00,57
344,Bergstrom-Hickle,WxNEUykyFY,3,0,"$7,623,202.76","$7,623,202.76",$0.00,62
948,"Hamill, Mann and Klein",7uYLDw2,0,0,"$1,620,344.54","$1,620,344.54",$0.00,29
873,Cormier Inc,aXzESKQsr,1,0,"$6,581,755.24","$6,581,755.24",$0.00,20
951,Macejkovic Group,MI9Xw5I,0,0,"$1,080,659.73","$1,080,659.73",$0.00,30
338,Kilback and Sons,AHZm5vyz9R8M,1,0,"$2,106,293.64","$2,106,293.64",$0.00,74
876,"Heathcote, Haley and Auer",RqI1FZ,1,0,"$5,490,684.28","$5,490,684.28",$0.00,60
899,Skiles LLC,JendpKRTepuj,0,0,"$6,770,247.35","$6,770,247.35",$0.00,22
880,"Johnston, Frami and Pfannerstill",f5YqbjnOPnI4,3,0,"$2,142,581.93","$2,142,581.93",$0.00,99
835,Jacobi Group,4Q8Za7Wqk,1,0,"$8,655,434.72","$8,655,434.72",$0.00,95
894,Brakus and Sons,l0q9atMIz7,0,0,"$2,436,505.19","$2,436,505.19",$0.00,6
868,Bode-Ernser,WaylsySe,1,0,"$7,885,171.59","$7,885,171.59",$0.00,5
17,Greenfelder-Reichert,Ds6G7V,1,0,"$8,150,866.75","$8,150,866.75",$0.00,93
850,"Hayes, Stehr and Dach",nUrvkU,1,0,"$8,136,430.65","$8,136,430.65",$0.00,100
947,Lakin-Mills,8gWmfUfD5jru,0,0,"$1,216,013.79","$1,216,013.79",$0.00,43
883,Satterfield-Collier,mz7OAPqFIIC,1,0,"$6,975,712.92","$6,975,712.92",$0.00,88
2,Daniel LLC,4fxHGKcfN,1,0,"$1,551,616.68","$1,551,616.68",$0.00,56
891,"Paucek, Ward and Walker",osdaktj,1,0,"$68,328.55","$68,328.55",$0.00,64
995,Hills-Wolf,6e2RBPPf1F,0,0,"$6,350,287.03","$6,350,287.03",$0.00,89
859,"Ruecker, Harvey and Erdman",o9hL0S7gBRZ,1,0,"$3,895,206.84","$3,895,206.84",$0.00,3
24,"Stark, Muller and Hyatt",hFvCVhyPwP,1,0,"$2,476,802.94","$2,476,802.94",$0.00,45
946,"Hand, Labadie and Boyle",wY7A3OjA,2,0,"$124,818.08","$124,818.08",$0.00,66
975,"Herman, Haley and Hoppe",GhueMb,1,0,"$8,862,657.32","$8,862,657.32",$0.00,51
38,Boehm-Buckridge,G5u05An,1,0,"$4,028,622.40","$4,028,622.40",$0.00,75
940,"Zemlak, Bosco and Walter",1RI4pTUODYVt,1,0,"$7,296,162.49","$7,296,162.49",$0.00,32
953,Cummerata LLC,Ssvltuua,1,0,"$1,809,124.93","$1,809,124.93",$0.00,75
900,"Denesik, DuBuque and Kautzer",RhUboQwG9d,2,0,"$6,454,540.98","$6,454,540.98",$0.00,45
908,Volkman LLC,3rou4UR,2,0,"$6,110,342.62","$6,110,342.62",$0.00,33
22,Zemlak-Christiansen,f6oFQ66xwITh,1,0,"$5,719,629.45","$5,719,629.45",$0.00,95
31,"Bogan, Shields and Leffler",phFKitW9a0,1,0,"$1,643,024.51","$1,643,024.51",$0.00,35
35,"Lowe, Feeney and Satterfield",Qn6QbDySMF,1,0,"$2,881,885.60","$2,881,885.60",$0.00,69
952,Kreiger-Batz,TxT3FA,1,0,"$3,066,883.95","$3,066,883.95",$0.00,24
564,"Schmidt, Yost and Stark",PImSd6,2,0,"$1,994,496.98","$1,994,496.98",$0.00,33
45,White Inc,lB5BYOq88Hbo,1,0,"$8,532,271.24","$8,532,271.24",$0.00,61
932,Block-Goyette,0Vf8vfXZGFZ4,1,0,"$5,551,469.15","$5,551,469.15",$0.00,34
903,Conn-Wolf,aFfms5B3SgkM,2,0,"$251,640.45","$251,640.45",$0.00,25
735,Leannon-Johns,yEI1PXvuGORr,2,0,"$2,596,229.37","$2,596,229.37",$0.00,18
907,"Schoen, Bruen and Ortiz",JwQcOSINBsgo,1,0,"$3,308,541.82","$3,308,541.82",$0.00,86
582,Bechtelar-Pollich,62xEkZJf1Um,1,0,"$6,561,283.70","$6,561,283.70",$0.00,59
40,Huel LLC,8U4aW9GlwJ,1,0,"$7,048,553.53","$7,048,553.53",$0.00,4
967,Block-Stroman,YOQ1CmguJY,1,0,"$3,444,300.60","$3,444,300.60",$0.00,50
931,"Wyman, Gibson and Block",P8S4OqzF4P7,2,0,"$5,995,597.58","$5,995,597.58",$0.00,41
42,"Gleichner, Willms and Rippin",58XXegvQ,1,0,"$170,737.11","$170,737.11",$0.00,28
935,Koepp and Sons,tUfIsSqo6dM,1,0,"$5,824,508.99","$5,824,508.99",$0.00,96
580,Stokes Group,2M5un2,2,0,"$2,574,212.32","$2,574,212.32",$0.00,64
814,Yundt-Russel,DVhNdMh,2,0,"$4,223,013.57","$4,223,013.57",$0.00,17
998,Davis-Batz,8XiRZ6UK,1,0,"$2,892,545.06","$2,892,545.06",$0.00,17
906,Carter-Purdy,aDcAeZ00vx,1,0,"$6,995,035.82","$6,995,035.82",$0.00,22
21,Ratke LLC,qOua32dm,0,0,"$131,618.82","$131,618.82",$0.00,98
500,Kassulke-Kassulke,zqfYVtT,1,0,"$6,897,692.83","$6,897,692.83",$0.00,77
972,Kertzmann Inc,ZWvZ7pmzqd,1,0,"$5,809,279.06","$5,809,279.06",$0.00,0
904,"Little, Turner and Ortiz",jCJXknQJHJa,1,0,"$1,478,036.43","$1,478,036.43",$0.00,55
809,"Crist, Cole and Lockman",SJY87fsuVA,2,0,"$6,351,012.34","$6,351,012.34",$0.00,74
980,"Leffler, Bernier and Jacobson",ojUJ3R,3,0,"$1,023,616.21","$1,023,616.21",$0.00,95
990,Mraz-Johnston,PFhgKJpWIO2,2,0,"$3,072,621.88","$3,072,621.88",$0.00,76
942,Kiehn Group,Zc79quB3St,2,0,"$6,235,605.50","$6,235,605.50",$0.00,5
977,Beahan Group,bSlBW1L,2,0,"$1,328,115.94","$1,328,115.94",$0.00,28
46,Renner-Boyer,6UWNqaeHrR,3,0,"$4,708,973.74","$4,708,973.74",$0.00,14
973,"Schinner, Stoltenberg and Pacocha",fC9DEAtX38M,2,0,"$1,241,083.22","$1,241,083.22",$0.00,40
479,"Leuschke, Kulas and Bergstrom",JbCn7L,2,0,"$5,519,868.80","$5,519,868.80",$0.00,46
938,Ledner-Kozey,piTlgWTlItXW,1,0,"$8,980,749.33","$8,980,749.33",$0.00,11
26,"Quigley, Crooks and Wiza",A2CTi3,2,0,"$6,725,580.02","$6,725,580.02",$0.00,3
992,Jones LLC,NjoRl6vsyV,1,0,"$8,362,078.93","$8,362,078.93",$0.00,52
893,Lindgren-Gerlach,Xtec1nrbQXQ,1,0,"$4,935,937.55","$4,935,937.55",$0.00,85
937,Senger LLC,dNGVBIntkV7,1,0,"$7,643,962.57","$7,643,962.57",$0.00,7
36,"Kiehn, Hartmann and Jacobson",fvXwzVzy,3,0,"$4,300,228.47","$4,300,228.47",$0.00,24
625,"Mosciski, Heathcote and Koelpin",D5AOyyYdtds,2,0,"$1,335,388.07","$1,335,388.07",$0.00,51
983,Mills Group,rurhyKqknrf,1,0,"$4,066,163.77","$4,066,163.77",$0.00,73
44,"Monahan, Hauck and Brakus",yQcXlIgvj6,1,0,"$6,150,011.85","$6,150,011.85",$0.00,78
909,"Rolfson, Casper and Kshlerin",4kP65gMC,2,0,"$1,739,885.50","$1,739,885.50",$0.00,0
659,Powlowski Group,vi0vqGNdtPYF,1,0,"$286,799.93","$286,799.93",$0.00,99
29,Rutherford-Satterfield,yLLOq3JiLn,2,0,"$5,472,097.39","$5,472,097.39",$0.00,1
898,Bashirian and Sons,iZ3iWs,1,0,"$8,456,306.09","$8,456,306.09",$0.00,52
679,"Stamm, Swift and Champlin",hC6O9p,3,0,"$6,314,836.06","$6,314,836.06",$0.00,33
999,Leuschke-Crist,mlAIpDkn2I,1,0,"$1,557,498.75","$1,557,498.75",$0.00,13
41,Fay-Morissette,hg3kGipvO,3,0,"$2,644,357.87","$2,644,357.87",$0.00,49
905,Kessler-Dibbert,92NFgZIrz0ze,2,0,"$197,107.95","$197,107.95",$0.00,24
719,"Gleichner, Gottlieb and Heaney",QnV977Jc1,1,0,"$8,117,788.11","$8,117,788.11",$0.00,18
944,"Koelpin, Schoen and Ferry",ZDHD0TOTA,1,0,"$5,459,425.80","$5,459,425.80",$0.00,62
989,Leffler-Hilll,zSzHbAAjh,1,0,"$902,666.67","$902,666.67",$0.00,58
847,Altenwerth Group,2sRj8KVkBim,2,0,"$3,878,512.69","$3,878,512.69",$0.00,54
27,Heller Group,cxHZx6zhPH,3,0,"$5,271,927.21","$5,271,927.21",$0.00,4
936,Beier Inc,Z16g7ZVN,2,0,"$3,679,743.51","$3,679,743.51",$0.00,56
941,Becker LLC,RJ7k4amCmwmn,1,0,"$6,199,927.03","$6,199,927.03",$0.00,41
25,"Gutmann, Rogahn and Kreiger",MAVm35U6ACX3,2,0,"$102,919.86","$102,919.86",$0.00,27
982,Heathcote-Bradtke,rjNr1UH,1,0,"$6,275,867.21","$6,275,867.21",$0.00,99
910,Pouros Group,amhcn6,2,0,"$558,775.41","$558,775.41",$0.00,45
954,Mills-DuBuque,AS9wpbFmW,2,0,"$5,337,302.21","$5,337,302.21",$0.00,43
514,"Moore, Smith and Dach",X8l3MFKJ,1,0,"$5,141,277.44","$5,141,277.44",$0.00,71
34,"Zieme, Littel and Prosacco",CfLdAMTNR,1,0,"$1,656,087.60","$1,656,087.60",$0.00,82
970,Mayert Group,GgUC9psXXL,2,0,"$1,506,734.30","$1,506,734.30",$0.00,68
979,Thompson-Connelly,TGzAOQWSVbt,3,0,"$5,428,296.39","$5,428,296.39",$0.00,25
971,Macejkovic-Shanahan,KD0kO0M,0,0,"$1,414,178.51","$1,414,178.51",$0.00,6
957,Roob and Sons,YULT0bujLkG,6,0,"$4,441,217.97","$4,441,217.97",$0.00,38
959,Russel Inc,4yvpLwcPcE,4,0,"$7,017,425.60","$7,017,425.60",$0.00,4
960,Hettinger-Orn,niE1oLskK,2,0,"$2,609,046.09","$2,609,046.09",$0.00,86
958,"Hackett, Lubowitz and Carroll",dJpLXy8k,1,0,"$6,615,983.92","$6,615,983.92",$0.00,22
962,"Stark, Weimann and Kohler",8mRSPPojW0nl,2,0,"$5,770,303.26","$5,770,303.26",$0.00,99
986,Wolff-Rogahn,KjgzDHc,0,0,"$1,507,281.69","$1,507,281.69",$0.00,78
968,"McKenzie, Bechtelar and Schaefer",E6pGCms,0,0,"$2,573,457.75","$2,573,457.75",$0.00,4
978,Schuster Inc,1l4lCDGYY,0,0,"$8,209,433.72","$8,209,433.72",$0.00,92
963,"Bashirian, Mann and Jakubowski",aZvwS8TY,0,0,"$1,298,536.55","$1,298,536.55",$0.00,3
969,Olson-Leuschke,9nuXRu3EXn6,0,0,"$2,868,491.03","$2,868,491.03",$0.00,52
976,Koch Inc,UGXFCb,1,0,"$883,627.51","$883,627.51",$0.00,90
988,Kub-Ruecker,bhRQnD,0,0,"$6,145,226.23","$6,145,226.23",$0.00,51
966,Stiedemann Group,1P49k1KaB9AU,1,0,"$4,885,663.95","$4,885,663.95",$0.00,84
961,Price Group,iYcRkl,1,0,"$4,139,927.27","$4,139,927.27",$0.00,69
956,Oberbrunner Group,mlq4azTj,1,0,"$199,684.61","$199,684.61",$0.00,94
964,"Barton, Morar and Stroman",OrfzlJSX,1,0,"$7,322,083.78","$7,322,083.78",$0.00,62
965,"Shanahan, Koch and Brown",WU2Wj72kVk,1,0,"$4,814,452.07","$4,814,452.07",$0.00,66
984,"DuBuque, Morar and Green",ZFDIEz,0,0,"$2,867,372.22","$2,867,372.22",$0.00,57
981,Upton-Hintz,1w43bunEz,0,0,"$1,902,565.28","$1,902,565.28",$0.00,37
985,Pfannerstill-Klein,KQlZuPBU,2,0,"$5,739,902.72","$5,739,902.72",$0.00,4
987,"Kris, Ankunding and Stroman",SasW3iEhiA,1,0,"$5,081,092.43","$5,081,092.43",$0.00,38
913,Hansen-Gutkowski,89f97ZiwpU,0,0,"$6,805,059.52","$6,805,059.52",$0.00,96
914,"Wilderman, Hegmann and Bauch",fhLSDn30HG,1,0,"$2,621,884.89","$2,621,884.89",$0.00,64
919,Schuster-Sauer,db66eBC9BGu,0,0,"$7,141,451.10","$7,141,451.10",$0.00,66
927,Ondricka and Sons,68lGJxv,3,0,"$357,851.67","$357,851.67",$0.00,83
929,"Hyatt, Padberg and Fay",Hs3yBMOI0,1,0,"$6,060,112.73","$6,060,112.73",$0.00,17
923,"Hartmann, Mann and Cassin",DBXoJM,1,0,"$5,222,466.06","$5,222,466.06",$0.00,51
930,Hilll and Sons,qyBlIUzfFv,1,0,"$3,225,369.60","$3,225,369.60",$0.00,52
922,Bogisich-Kohler,2ONh3eP,0,0,"$4,411,423.20","$4,411,423.20",$0.00,11
917,"Stark, Morar and Cassin",dYrTmnKSGWD,1,0,"$629,141.43","$629,141.43",$0.00,9
924,Cartwright-Jenkins,jF94zNNjTqmB,1,0,"$7,229,021.21","$7,229,021.21",$0.00,61
920,Klocko and Sons,UcCVZcbLV4G,1,0,"$2,608,954.32","$2,608,954.32",$0.00,54
912,McClure-Klein,dwuYADMR,3,0,"$4,348,847.50","$4,348,847.50",$0.00,4
928,Legros Inc,4dQHpu5hY,1,0,"$3,941,719.97","$3,941,719.97",$0.00,29
911,O'Conner and Sons,cWnczL,0,0,"$1,348,623.54","$1,348,623.54",$0.00,61
925,"Lueilwitz, Bosco and Donnelly",Cd9FS6Z,2,0,"$1,272,600.24","$1,272,600.24",$0.00,27
918,Trantow-Brakus,7Dan1P21xQb,2,0,"$4,646,413.35","$4,646,413.35",$0.00,85
916,"Borer, Thompson and Mayert",vbcXrjXfF,0,0,"$8,761,004.57","$8,761,004.57",$0.00,74
915,"Braun, Jast and Kozey",IiWGn0SptFz,1,0,"$4,570,236.84","$4,570,236.84",$0.00,36
926,Schinner-Ebert,wJVKlImcG2,0,0,"$1,649,170.27","$1,649,170.27",$0.00,86
921,"Walker, Greenfelder and Medhurst",kSbSsEDVz,0,0,"$4,635,679.70","$4,635,679.70",$0.00,3
